Dutch	3	25042588	2919
			4)	svr	2650	287	8.258406E-6
			5)	sva	2818	225	6.47436E-6
		17)	sr	0	0	0.0
			1)	sre	1541	1570	4.5176646E-5
			2)	sra	2735	257	7.395158E-6
			3)	sri	2742	253	7.280058E-6
		18)	sw	0	0	0.0
			1)	swa	1624	1372	3.9479208E-5
			2)	swe	2494	362	1.0416526E-5
			3)	swi	2581	319	9.1792035E-6
		19)	sh	0	0	0.0
			1)	she	1758	1118	3.2170374E-5
			2)	sho	2101	658	1.8933906E-5
			3)	sha	2559	329	9.466953E-6
			4)	shu	2700	268	7.711682E-6
		20)	sd	0	0	0.0
			1)	sda	1780	1093	3.1451003E-5
			2)	sdi	1940	847	2.4372368E-5
			3)	sde	2460	374	1.0761825E-5
			4)	sdr	2602	308	8.862679E-6
			5)	sd_	2690	271	7.798007E-6
			6)	sdo	2808	228	6.5606846E-6
		21)	sz	0	0	0.0
			1)	szi	2138	625	1.7984334E-5
			2)	sze	2462	373	1.073305E-5
			3)	szo	2470	371	1.0675501E-5
		22)	sk	0	0	0.0
			1)	sku	2211	553	1.5912537E-5
			2)	ska	2423	393	1.1308549E-5
			3)	skr	2508	355	1.0215102E-5
			4)	ske	2724	261	7.5102575E-6
			5)	skw	2754	249	7.1649583E-6
		23)	sf	0	0	0.0
			1)	sfe	2521	350	1.0071227E-5
		24)	sj	0	0	0.0
			1)	sje	2764	246	7.0786336E-6
	13)	m	0	0	0.0
		1)	me	0	0	0.0
			1)	men	37	98406	0.002831626
			2)	met	109	46893	0.001349343
			3)	mee	193	28152	8.1007194E-4
			4)	me_	380	13381	3.850374E-4
			5)	mer	443	11864	3.413858E-4
			6)	mev	698	7137	2.053667E-4
			7)	mel	790	5888	1.694268E-4
			8)	med	866	5203	1.4971598E-4
			9)	mes	1835	995	2.8631059E-5
			10)	mei	2013	737	2.1207126E-5
			11)	mec	2145	615	1.7696584E-5
		2)	mo	0	0	0.0
			1)	moe	120	43025	0.0012380414
			2)	mog	500	10519	3.0268353E-4
			3)	moc	999	3918	1.12740185E-4
			4)	mon	1038	3657	1.05229934E-4
			5)	mom	1072	3436	9.887067E-5
			6)	mod	1407	1924	5.5362972E-5
			7)	mor	1439	1844	5.3060976E-5
			8)	mot	1820	1024	2.9465531E-5
			9)	moo	1957	815	2.345157E-5
			10)	mob	2176	586	1.686211E-5
			11)	mok	2824	223	6.4168103E-6
		3)	ma	0	0	0.0
			1)	maa	128	40204	0.0011568674
			2)	mat	616	8343	2.4006926E-4
			3)	mak	636	7986	2.2979661E-4
			4)	man	650	7792	2.2421428E-4
			5)	mar	802	5764	1.6585871E-4
			6)	ma_	959	4244	1.2212082E-4
			7)	mag	1239	2566	7.3836476E-5
			8)	mac	1444	1829	5.262935E-5
			9)	mas	1536	1583	4.5550718E-5
			10)	mal	1573	1485	4.2730775E-5
			11)	max	2261	509	1.4646441E-5
			12)	mai	2617	298	8.57493E-6
		4)	mi	0	0	0.0
			1)	mij	179	30937	8.902101E-4
			2)	min	209	24864	7.1545993E-4
			3)	mis	261	18988	5.4637843E-4
			4)	mil	595	8653	2.489895E-4
			5)	mid	644	7868	2.2640117E-4
			6)	mig	1076	3397	9.7748445E-5
			7)	mie	1191	2796	8.0454716E-5
			8)	mit	1516	1619	4.6586618E-5
		5)	mm	0	0	0.0
			1)	mmi	340	14704	4.2310663E-4
			2)	mme	705	7054	2.0297838E-4
			3)	mma	997	3925	1.1294161E-4
			4)	mmu	1067	3481	1.0016554E-4
		6)	ms	0	0	0.0
			1)	mst	492	10687	3.075177E-4
			2)	ms_	1913	885	2.5465815E-5
			3)	msc	2304	474	1.3639318E-5
		7)	mt	0	0	0.0
			1)	mt_	751	6307	1.814835E-4
			2)	mte	1669	1270	3.6544167E-5
			3)	mtr	2796	234	6.7333344E-6
		8)	md	0	0	0.0
			1)	mda	855	5290	1.5221939E-4
			2)	md_	1011	3812	1.09690045E-4
			3)	mde	1303	2298	6.61248E-5
		9)	mu	0	0	0.0
			1)	mun	955	4259	1.2255245E-4
			2)	mul	1243	2553	7.3462405E-5
			3)	mum	2141	620	1.7840459E-5
		10)	mp	0	0	0.0
			1)	mpe	1434	1859	5.34926E-5
			2)	mpl	1642	1332	3.832821E-5
			3)	mpr	1819	1024	2.9465531E-5
			4)	mpa	1981	788	2.2674647E-5
			5)	mp_	2167	594	1.709231E-5
			6)	mpo	2274	501	1.4416241E-5
			7)	mpu	2429	391	1.1250999E-5
			8)	mpt	2634	293	8.431055E-6
		11)	mb	0	0	0.0
			1)	mbe	1510	1631	4.6931917E-5
			2)	mbi	1681	1230	3.539317E-5
			3)	mbt	2047	701	2.0171228E-5
			4)	mba	2286	490	1.4099717E-5
			5)	mbu	2452	377	1.084815E-5
			6)	mbo	2837	221	6.35926E-6
		12)	mh	0	0	0.0
			1)	mhe	1621	1378	3.965186E-5
		13)	mv	0	0	0.0
			1)	mva	1781	1093	3.1451003E-5
			2)	mve	2549	337	9.697153E-6
		14)	mg	0	0	0.0
			1)	mge	1851	972	2.7969236E-5
		15)	mz	0	0	0.0
			1)	mze	2490	364	1.0474076E-5
	14)	l	0	0	0.0
		1)	li	0	0	0.0
			1)	lij	42	89799	0.0025839603
			2)	lin	171	31303	9.007417E-4
			3)	lit	368	13616	3.917995E-4
			4)	lid	426	12267	3.529821E-4
			5)	lig	501	10493	3.0193536E-4
			6)	lie	506	10392	2.990291E-4
			7)	lic	562	9082	2.6133395E-4
			8)	lis	568	9042	2.6018295E-4
			9)	lib	1562	1512	4.3507698E-5
			10)	lim	1743	1132	3.2573225E-5
			11)	lik	2297	482	1.3869518E-5
			12)	lif	2359	427	1.2286897E-5
			13)	li_	2374	420	1.2085472E-5
		2)	ll	0	0	0.0
			1)	lle	66	66417	0.0019111447
			2)	lli	455	11488	3.3056643E-4
			3)	lla	1790	1078	3.101938E-5
			4)	llo	2322	462	1.32940195E-5
			5)	llu	2863	214	6.1578357E-6
		3)	le	0	0	0.0
			1)	len	75	60028	0.0017273016
			2)	le_	106	47351	0.0013625219
			3)	lei	259	19385	5.578021E-4
			4)	leg	262	18905	5.439901E-4
			5)	lee	303	16347	4.7038382E-4
			6)	lem	512	10293	2.961804E-4
			7)	lev	587	8730	2.5120517E-4
			8)	led	694	7175	2.0646014E-4
			9)	ler	752	6305	1.8142596E-4
			10)	lec	947	4321	1.2433648E-4
			11)	les	1166	2920	8.40228E-5
			12)	lek	1377	2024	5.8240465E-5
			13)	lez	1569	1497	4.3076074E-5
			14)	let	1865	958	2.7566386E-5
			15)	leu	1886	925	2.6616814E-5
			16)	lex	1900	908	2.612764E-5
			17)	lea	2419	395	1.1366099E-5
			18)	lef	2822	224	6.445585E-6
		4)	la	0	0	0.0
			1)	lan	117	44130	0.0012698378
			2)	lag	277	17835	5.1320094E-4
			3)	laa	323	15627	4.4966588E-4
			4)	lat	603	8523	2.4524875E-4
			5)	las	1079	3370	9.6971526E-5
			6)	lar	1210	2712	7.803762E-5
			7)	lac	1307	2284	6.572195E-5
			8)	lak	1695	1205	3.4673794E-5
			9)	lau	1924	873	2.5120517E-5
			10)	lad	2156	607	1.7466384E-5
			11)	lam	2235	527	1.516439E-5
			12)	lav	2692	271	7.798007E-6
			13)	lap	2730	260	7.4814825E-6
			14)	law	2799	232	6.6757843E-6
			15)	laf	2860	215	6.186611E-6
		5)	ls	0	0	0.0
			1)	ls_	137	38577	0.0011100506
			2)	lst	995	3934	1.13200585E-4
			3)	lse	1559	1528	4.39681E-5
			4)	lso	2112	651	1.8732482E-5
			5)	lsm	2386	413	1.1884047E-5
			6)	lsb	2624	296	8.517381E-6
			7)	lsn	2888	207	5.9564113E-6
		6)	ld	0	0	0.0
			1)	ld_	222	23304	6.7057105E-4
			2)	lde	510	10305	2.965257E-4
			3)	ldo	1286	2337	6.724702E-5
			4)	ldi	1336	2174	6.2556705E-5
			5)	ldt	1618	1384	3.9824507E-5
			6)	lda	2292	486	1.3984618E-5
			7)	ldw	2478	369	1.06179505E-5
			8)	ldd	2687	272	7.826782E-6
			9)	ldu	2798	232	6.6757843E-6
		7)	lg	0	0	0.0
			1)	lge	420	12478	3.590536E-4
			2)	lg_	1605	1408	4.0515104E-5
			3)	lgd	2255	514	1.4790316E-5
			4)	lgr	2530	346	9.956127E-6
			5)	lgi	2546	338	9.725927E-6
			6)	lgt	2582	318	9.150429E-6
		8)	lu	0	0	0.0
			1)	lui	634	7988	2.2985417E-4
			2)	lut	1046	3616	1.0405016E-4
			3)	luc	1084	3345	9.625215E-5
			4)	luk	1453	1808	5.202508E-5
			5)	lus	1488	1708	4.9147588E-5
			6)	luu	1867	956	2.7508837E-5
			7)	lua	2026	719	2.0689176E-5
			8)	lue	2587	317	9.121653E-6
		9)	lo	0	0	0.0
			1)	loo	715	6844	1.9693564E-4
			2)	lot	819	5645	1.624345E-4
			3)	los	964	4209	1.2111369E-4
			4)	log	983	3995	1.1495586E-4
			5)	lop	1021	3749	1.07877226E-4
			6)	loe	1378	2015	5.798149E-5
			7)	lok	1824	1013	2.9149007E-5
			8)	loz	1923	873	2.5120517E-5
			9)	lom	1962	809	2.327892E-5
			10)	lon	2057	693	1.9941028E-5
			11)	lof	2113	647	1.8617382E-5
			12)	lob	2114	647	1.8617382E-5
			13)	lov	2127	635	1.8272083E-5
			14)	lor	2332	452	1.300627E-5
			15)	loi	2740	254	7.308833E-6
		10)	lt	0	0	0.0
			1)	lt_	820	5638	1.6223307E-4
			2)	lti	1201	2743	7.892964E-5
			3)	lta	1330	2193	6.310343E-5
			4)	ltu	1490	1698	4.8859838E-5
			5)	lte	1492	1691	4.865841E-5
			6)	ltr	1878	936	2.6933338E-5
			7)	lto	2893	206	5.9276363E-6
		11)	lk	0	0	0.0
			1)	lke	919	4669	1.3435016E-4
			2)	lk_	1268	2422	6.969289E-5
			3)	lki	1365	2056	5.9161262E-5
			4)	lka	1551	1548	4.4543598E-5
			5)	lko	1737	1145	3.2947297E-5
			6)	lks	1818	1029	2.9609406E-5
		12)	lf	0	0	0.0
			1)	lf_	944	4339	1.2485443E-4
			2)	lfs	1131	3086	8.879945E-5
			3)	lfd	1240	2563	7.3750154E-5
			4)	lft	2707	266	7.654132E-6
		13)	lj	0	0	0.0
			1)	ljo	1350	2095	6.0283484E-5
			2)	lja	2039	711	2.0458978E-5
		14)	lv	0	0	0.0
			1)	lve	1392	1972	5.6744168E-5
			2)	lva	2411	403	1.15962985E-5
			3)	lvo	2680	276	7.941881E-6
		15)	lp	0	0	0.0
			1)	lp_	1416	1903	5.4758697E-5
			2)	lpe	1714	1180	3.395442E-5
			3)	lpr	2683	274	7.884331E-6
			4)	lpb	2750	251	7.2225084E-6
		16)	lm	0	0	0.0
			1)	lma	1646	1331	3.8299437E-5
		17)	ln	0	0	0.0
			1)	lne	1908	886	2.549459E-5
			2)	lna	2475	370	1.0646725E-5
			3)	lni	2859	215	6.186611E-6
		18)	lh	0	0	0.0
			1)	lhe	2016	732	2.1063252E-5
			2)	lho	2806	229	6.5894596E-6
		19)	ly	0	0	0.0
			1)	lys	2052	699	2.0113679E-5
		20)	lb	0	0	0.0
			1)	lba	2180	583	1.6775786E-5
			2)	lbe	2220	544	1.5653564E-5
		21)	lz	0	0	0.0
			1)	lzi	2287	489	1.4070943E-5
			2)	lzo	2784	238	6.848434E-6
		22)	lr	0	0	0.0
			1)	lri	2495	362	1.0416526E-5
			2)	lre	2522	349	1.0042451E-5
		23)	lc	0	0	0.0
			1)	lco	2558	330	9.495728E-6
		24)	lw	0	0	0.0
			1)	lwa	2607	305	8.776355E-6
			2)	lwe	2644	289	8.315956E-6
	15)	c	0	0	0.0
		1)	ch	0	0	0.0
			1)	cht	46	83067	0.0023902473
			2)	che	216	24202	6.9641095E-4
			3)	ch_	255	20123	5.79038E-4
			4)	cha	265	18664	5.3705537E-4
			5)	chi	404	12878	3.705636E-4
			6)	chr	894	4922	1.4163023E-4
			7)	cho	910	4712	1.3558748E-4
			8)	chn	1184	2846	8.189346E-5
			9)	chu	1277	2374	6.831169E-5
			10)	chz	2404	405	1.1653848E-5
		2)	co	0	0	0.0
			1)	con	199	26632	7.66334E-4
			2)	com	313	15978	4.5976587E-4
			3)	col	779	6009	1.7290858E-4
			4)	coö	1620	1380	3.9709408E-5
			5)	cor	1802	1061	3.0530206E-5
			6)	coh	1821	1022	2.9407982E-5
			7)	co_	1889	923	2.6559263E-5
			8)	cos	2139	625	1.7984334E-5
			9)	cod	2435	386	1.1107124E-5
		3)	ct	0	0	0.0
			1)	cti	320	15832	4.5556473E-4
			2)	cte	710	6875	1.9782767E-4
			3)	ct_	898	4857	1.3975985E-4
			4)	cto	953	4277	1.230704E-4
			5)	ctu	1043	3623	1.0425158E-4
			6)	ctr	2276	501	1.4416241E-5
			7)	cta	2447	379	1.09057E-5
		4)	ci	0	0	0.0
			1)	cia	718	6796	1.9555444E-4
			2)	cië	931	4524	1.301778E-4
			3)	cie	1039	3654	1.05143605E-4
			4)	cip	1413	1906	5.4845023E-5
			5)	cit	1441	1840	5.2945878E-5
			6)	cif	1595	1426	4.1033054E-5
			7)	cis	1929	871	2.5062967E-5
			8)	cij	1963	808	2.3250146E-5
			9)	cin	2442	381	1.0963249E-5
			10)	ci_	2453	377	1.084815E-5
			11)	cid	2636	293	8.431055E-6
			12)	civ	2709	266	7.654132E-6
			13)	cir	2895	206	5.9276363E-6
		5)	ce	0	0	0.0
			1)	cen	907	4760	1.3696868E-4
			2)	ces	952	4287	1.2335814E-4
			3)	ced	1128	3104	8.931739E-5
			4)	cee	1474	1753	5.0442457E-5
			5)	cep	1610	1398	4.0227358E-5
			6)	cer	1793	1072	3.0846728E-5
			7)	cem	2191	571	1.6430487E-5
			8)	ce_	2497	362	1.0416526E-5
		6)	cr	0	0	0.0
			1)	cra	968	4172	1.2004902E-4
			2)	cri	991	3967	1.14150156E-4
			3)	cre	1095	3277	9.429546E-5
			4)	cru	2346	443	1.2747295E-5
			5)	cro	2793	236	6.790884E-6
		7)	ca	0	0	0.0
			1)	cat	1177	2870	8.258406E-5
			2)	cap	1947	837	2.4084618E-5
			3)	cal	2061	690	1.9854704E-5
			4)	cam	2251	517	1.487664E-5
			5)	ca_	2630	295	8.488605E-6
			6)	caa	2717	264	7.5965822E-6
			7)	car	2915	202	5.8125365E-6
		8)	cu	0	0	0.0
			1)	cul	1228	2617	7.5304E-5
			2)	cus	1385	1993	5.7348443E-5
			3)	cur	1419	1896	5.4557273E-5
			4)	cum	1525	1609	4.629887E-5
		9)	cc	0	0	0.0
			1)	cce	1405	1927	5.5449294E-5
			2)	cci	2491	364	1.0474076E-5
		10)	cl	0	0	0.0
			1)	clu	1526	1609	4.629887E-5
			2)	cla	2035	714	2.0545302E-5
			3)	cle	2465	373	1.073305E-5
			4)	cli	2841	221	6.35926E-6
		11)	cy	0	0	0.0
			1)	cyc	2597	311	8.949004E-6
	16)	r	0	0	0.0
		1)	rd	0	0	0.0
			1)	rde	59	73259	0.0021080228
			2)	rd_	182	30296	8.7176537E-4
			3)	rdt	279	17751	5.1078387E-4
			4)	rdi	463	11313	3.2553083E-4
			5)	rda	1161	2949	8.4857274E-5
			6)	rdo	1316	2248	6.468605E-5
			7)	rdr	1463	1775	5.1075505E-5
			8)	rdb	1769	1108	3.1882624E-5
			9)	rdu	2182	582	1.6747012E-5
			10)	rdw	2339	445	1.2804845E-5
		2)	re	0	0	0.0
			1)	ren	73	62928	0.001810749
			2)	re_	190	28765	8.2771096E-4
			3)	rec	237	21853	6.2881864E-4
			4)	reg	238	21846	6.286172E-4
			5)	ree	298	16562	4.7657045E-4
			6)	rek	315	15962	4.5930548E-4
			7)	rei	355	14128	4.0653226E-4
			8)	res	409	12754	3.669955E-4
			9)	red	485	10826	3.1151742E-4
			10)	ref	590	8713	2.50716E-4
			11)	rel	780	6001	1.7267837E-4
			12)	rea	1041	3637	1.04654435E-4
			13)	rev	1178	2865	8.244019E-5
			14)	ret	1216	2665	7.6685195E-5
			15)	reu	1487	1708	4.9147588E-5
			16)	rep	1507	1644	4.730599E-5
			17)	rer	1547	1553	4.4687473E-5
			18)	reë	1649	1320	3.798291E-5
			19)	rem	1730	1157	3.32926E-5
		3)	ri	0	0	0.0
			1)	rin	144	35769	0.0010292506
			2)	rij	147	35342	0.0010169637
			3)	ris	417	12540	3.6083767E-4
			4)	ric	441	11875	3.4170234E-4
			5)	rie	624	8204	2.3606955E-4
			6)	rit	714	6853	1.9719462E-4
			7)	rig	839	5456	1.5699603E-4
			8)	rio	1102	3254	9.363363E-5
			9)	rim	1335	2179	6.270058E-5
			10)	ria	1403	1930	5.553562E-5
			11)	rif	1515	1622	4.667294E-5
			12)	rid	1553	1539	4.428462E-5
			13)	rip	1768	1110	3.1940177E-5
			14)	rik	1812	1040	2.992593E-5
			15)	rië	1897	910	2.618519E-5
			16)	ri_	1952	829	2.385442E-5
			17)	riv	2038	711	2.0458978E-5
			18)	ril	2249	517	1.487664E-5
			19)	riu	2575	321	9.236754E-6
			20)	rib	2755	249	7.1649583E-6
		4)	rs	0	0	0.0
			1)	rst	195	27266	7.8457734E-4
			2)	rs_	210	24850	7.150571E-4
			3)	rsl	370	13570	3.9047585E-4
			4)	rsc	378	13407	3.8578553E-4
			5)	rso	1074	3411	9.81513E-5
			6)	rsp	1298	2309	6.6441324E-5
			7)	rse	1623	1373	3.9507984E-5
			8)	rsi	1738	1144	3.2918524E-5
			9)	rsv	2315	466	1.3409119E-5
			10)	rsn	2331	457	1.3150145E-5
			11)	rsb	2675	277	7.970656E-6
			12)	rsr	2804	230	6.6182347E-6
		5)	rg	0	0	0.0
			1)	rge	235	21947	6.3152344E-4
			2)	rga	665	7577	2.1802766E-4
			3)	rgi	1308	2280	6.5606844E-5
			4)	rg_	1447	1823	5.2456704E-5
			5)	rgd	1654	1299	3.737864E-5
			6)	rgr	1696	1204	3.4645018E-5
			7)	rgo	1754	1121	3.22567E-5
			8)	rgu	1984	786	2.2617098E-5
			9)	rgt	2312	468	1.3466669E-5
			10)	rgs	2347	440	1.266097E-5
			11)	rgv	2621	297	8.546155E-6
		6)	ra	0	0	0.0
			1)	raa	248	20744	5.969072E-4
			2)	ran	356	14120	4.0630205E-4
			3)	rat	445	11828	3.403499E-4
			4)	rag	467	11176	3.2158865E-4
			5)	rac	504	10427	3.0003622E-4
			6)	ral	701	7110	2.0458977E-4
			7)	rak	782	5971	1.7181513E-4
			8)	ram	824	5591	1.6088065E-4
			9)	rap	888	5014	1.4427751E-4
			10)	raf	1174	2884	8.298691E-5
			11)	rad	1359	2070	5.956411E-5
			12)	ra_	1634	1351	3.8874936E-5
			13)	ras	1665	1277	3.674559E-5
			14)	rau	2193	570	1.6401711E-5
			15)	rar	2385	413	1.1884047E-5
			16)	rav	2858	215	6.186611E-6
		7)	rt	0	0	0.0
			1)	rt_	365	13711	3.945331E-4
			2)	rte	415	12566	3.6158581E-4
			3)	rti	639	7942	2.2853052E-4
			4)	rtr	1208	2718	7.8210265E-5
			5)	rtu	1317	2246	6.46285E-5
			6)	rto	1322	2229	6.413933E-5
			7)	rtn	1627	1368	3.936411E-5
			8)	rts	1739	1140	3.2803422E-5
			9)	rtg	1973	793	2.2818522E-5
			10)	rta	1974	793	2.2818522E-5
			11)	rtd	2151	610	1.755271E-5
			12)	rtz	2306	473	1.3610544E-5
			13)	rtv	2514	353	1.01575515E-5
			14)	rtk	2526	347	9.984902E-6
			15)	rtb	2652	285	8.2008555E-6
			16)	rtm	2705	266	7.654132E-6
		8)	rk	0	0	0.0
			1)	rke	374	13455	3.871667E-4
			2)	rki	553	9560	2.7508836E-4
			3)	rkt	578	8864	2.55061E-4
			4)	rk_	852	5320	1.5308264E-4
			5)	rkl	1106	3238	9.3173236E-5
			6)	rko	1157	2968	8.5404004E-5
			7)	rkg	1255	2497	7.1851005E-5
			8)	rkn	1493	1689	4.860086E-5
			9)	rkz	1783	1088	3.130713E-5
			10)	rks	2263	508	1.4617666E-5
			11)	rkr	2343	444	1.277607E-5
			12)	rkw	2518	351	1.0100001E-5
			13)	rka	2758	248	7.1361833E-6
			14)	rkp	2899	205	5.898861E-6
		9)	ro	0	0	0.0
			1)	rou	407	12814	3.68722E-4
			2)	ron	437	12008	3.455294E-4
			3)	rot	476	11022	3.171573E-4
			4)	roe	551	9588	2.7589407E-4
			5)	rom	554	9479	2.7275758E-4
			6)	rob	591	8692	2.501117E-4
			7)	roo	709	6984	2.0096413E-4
			8)	roc	754	6289	1.8096555E-4
			9)	rol	781	5983	1.7216042E-4
			10)	rop	796	5821	1.6749889E-4
			11)	rok	797	5810	1.6718236E-4
			12)	rod	867	5196	1.4951456E-4
			13)	rog	951	4291	1.2347323E-4
			14)	ror	1060	3525	1.0143164E-4
			15)	rov	1154	2986	8.592195E-5
			16)	ro_	1261	2463	7.087266E-5
			17)	roj	1418	1897	5.458605E-5
			18)	rof	1504	1647	4.7392314E-5
			19)	ros	2592	312	8.9777795E-6
			20)	roz	2831	222	6.388035E-6
		10)	ru	0	0	0.0
			1)	rui	444	11855	3.4112684E-4
			2)	ruk	933	4515	1.2991883E-4
			3)	ruc	950	4306	1.2390486E-4
			4)	rug	1078	3389	9.751825E-5
			5)	rum	1319	2239	6.442708E-5
			6)	rus	1484	1720	4.9492886E-5
			7)	run	2215	549	1.579744E-5
			8)	rua	2574	321	9.236754E-6
			9)	rub	2662	281	8.085756E-6
			10)	rup	2791	236	6.790884E-6
		11)	rm	0	0	0.0
			1)	rme	453	11507	3.3111314E-4
			2)	rmi	527	10000	2.8774934E-4
			3)	rma	857	5270	1.516439E-4
			4)	rmo	1170	2911	8.376383E-5
			5)	rm_	1267	2422	6.969289E-5
			6)	rmu	1804	1056	3.0386329E-5
			7)	rmt	1945	842	2.4228493E-5
			8)	rmd	1976	791	2.2760973E-5
			9)	rms	2537	343	9.869802E-6
		12)	rz	0	0	0.0
			1)	rzi	462	11330	3.2602E-4
			2)	rzo	678	7450	2.1437326E-4
			3)	rza	1116	3180	9.1504284E-5
			4)	rze	1372	2035	5.855699E-5
		13)	rb	0	0	0.0
			1)	rbe	482	10916	3.1410716E-4
			2)	rbi	812	5692	1.6378691E-4
			3)	rba	1069	3480	1.00136764E-4
			4)	rbo	1207	2719	7.823904E-5
			5)	rbr	1560	1513	4.3536475E-5
			6)	rbl	2214	551	1.5854988E-5
		14)	rv	0	0	0.0
			1)	rvo	495	10664	3.068559E-4
			2)	rva	626	8137	2.3414163E-4
			3)	rve	1297	2311	6.649887E-5
			4)	rvu	1850	972	2.7969236E-5
			5)	rvi	2368	422	1.2143022E-5
			6)	rvl	2736	257	7.395158E-6
		15)	rl	0	0	0.0
			1)	rli	575	8932	2.570177E-4
			2)	rle	688	7248	2.0856071E-4
			3)	rlo	1246	2539	7.305956E-5
			4)	rla	1456	1797	5.1708554E-5
		16)	rn	0	0	0.0
			1)	rne	680	7395	2.1279063E-4
			2)	rna	803	5763	1.6582994E-4
			3)	rns	1499	1660	4.776639E-5
			4)	rni	1529	1594	4.5867244E-5
			5)	rno	2086	668	1.9221656E-5
			6)	rn_	2243	522	1.5020515E-5
		17)	rh	0	0	0.0
			1)	rhe	708	7005	2.015684E-4
			2)	rha	827	5563	1.6007495E-4
			3)	rho	1440	1841	5.297465E-5
			4)	rhi	2658	283	8.143306E-6
		18)	rw	0	0	0.0
			1)	rwe	723	6758	1.94461E-4
			2)	rwi	954	4269	1.228402E-4
			3)	rwa	981	4069	1.17085205E-4
			4)	rwo	1703	1191	3.4270946E-5
		19)	rr	0	0	0.0
			1)	rre	831	5540	1.5941313E-4
			2)	rri	1373	2033	5.8499438E-5
			3)	rro	1568	1501	4.3191176E-5
			4)	rra	1991	777	2.2358123E-5
			5)	rru	2598	310	8.920229E-6
		20)	rp	0	0	0.0
			1)	rpl	1273	2395	6.8915964E-5
			2)	rpe	1363	2060	5.927636E-5
			3)	rpr	1390	1976	5.685927E-5
			4)	rp_	1401	1936	5.570827E-5
			5)	rpt	2501	359	1.0330201E-5
			6)	rpa	2679	276	7.941881E-6
			7)	rpo	2857	215	6.186611E-6
		21)	rc	0	0	0.0
			1)	rce	2135	627	1.8041883E-5
			2)	rci	2408	403	1.15962985E-5
			3)	rch	2805	229	6.5894596E-6
		22)	rf	0	0	0.0
			1)	rfo	2203	560	1.6113963E-5
			2)	rfg	2732	258	7.423933E-6
		23)	rj	0	0	0.0
			1)	rja	2519	351	1.0100001E-5
	17)	k	0	0	0.0
		1)	ke	0	0	0.0
			1)	ken	72	63196	0.0018184606
			2)	ke_	132	39605	0.0011396313
			3)	kel	204	25739	7.40638E-4
			4)	ker	388	13209	3.8008808E-4
			5)	kee	1018	3784	1.0888435E-4
			6)	keu	1058	3568	1.02668964E-4
			7)	ket	1647	1324	3.8098013E-5
			8)	kek	2384	414	1.1912823E-5
		2)	ko	0	0	0.0
			1)	kom	212	24498	7.049283E-4
			2)	kor	1087	3328	9.5762975E-5
			3)	kos	1264	2440	7.021084E-5
			4)	koo	1304	2298	6.61248E-5
			5)	kon	1557	1535	4.4169523E-5
			6)	kop	1640	1338	3.850086E-5
			7)	koe	2009	741	2.1322225E-5
			8)	koz	2090	664	1.9106556E-5
			9)	kol	2612	301	8.6612545E-6
		3)	kt	0	0	0.0
			1)	kt_	226	22843	6.573058E-4
			2)	kte	895	4906	1.4116982E-4
			3)	kti	1369	2040	5.8700865E-5
			4)	ktr	1925	873	2.5120517E-5
			5)	kto	2296	483	1.3898292E-5
		4)	kk	0	0	0.0
			1)	kke	241	21397	6.1569724E-4
			2)	kki	737	6511	1.873536E-4
			3)	kko	1530	1594	4.5867244E-5
		5)	ki	0	0	0.0
			1)	kin	252	20496	5.89771E-4
			2)	kie	1396	1941	5.5852146E-5
			3)	kij	1570	1490	4.287465E-5
			4)	kig	2157	606	1.743761E-5
		6)	ku	0	0	0.0
			1)	kun	271	18222	5.243368E-4
			2)	kus	2298	481	1.3840743E-5
		7)	ka	0	0	0.0
			1)	kan	290	17211	4.952454E-4
			2)	kad	1006	3855	1.10927365E-4
			3)	kaa	1294	2320	6.675784E-5
			4)	kap	1914	884	2.543704E-5
			5)	kar	2081	669	1.925043E-5
			6)	kal	2136	627	1.8041883E-5
			7)	kam	2293	486	1.3984618E-5
			8)	kat	2665	281	8.085756E-6
			9)	kas	2738	255	7.337608E-6
			10)	kab	2913	202	5.8125365E-6
		8)	kh	0	0	0.0
			1)	khe	697	7141	2.054818E-4
		9)	kr	0	0	0.0
			1)	kri	848	5390	1.5509689E-4
			2)	kra	1204	2727	7.8469246E-5
			3)	kre	1462	1777	5.1133055E-5
		10)	kw	0	0	0.0
			1)	kwe	862	5219	1.5017638E-4
			2)	kwa	1082	3350	9.639603E-5
			3)	kwi	1694	1207	3.4731343E-5
		11)	kl	0	0	0.0
			1)	kla	957	4254	1.2240857E-4
			2)	kle	1203	2731	7.8584344E-5
			3)	klo	1614	1393	4.0083483E-5
			4)	kli	2063	687	1.9768378E-5
		12)	ks	0	0	0.0
			1)	kst	958	4252	1.2235102E-4
			2)	ks_	1090	3319	9.5504E-5
			3)	ksg	1969	798	2.2962397E-5
			4)	kse	1994	774	2.2271799E-5
			5)	ksu	2361	425	1.2229347E-5
			6)	ksc	2486	366	1.0531626E-5
			7)	ksp	2851	219	6.3017105E-6
		13)	kg	0	0	0.0
			1)	kge	1271	2406	6.923249E-5
			2)	kgr	2726	261	7.5102575E-6
		14)	kb	0	0	0.0
			1)	kba	1366	2045	5.8844736E-5
		15)	kn	0	0	0.0
			1)	kne	1472	1756	5.0528783E-5
			2)	kno	2720	262	7.5390326E-6
		16)	kz	0	0	0.0
			1)	kza	1705	1186	3.412707E-5
			2)	kzi	2181	583	1.6775786E-5
		17)	kd	0	0	0.0
			1)	kdo	2664	281	8.085756E-6
